Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
0.4047,0.1212,2644.0000,16.7708,3.5078,0.2102,0.0775,3229.0000,16.8411,3.0729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3069,0.1248,3028.0000,11.6070,1.7818,0.6995,0.1690,1568.0000,10.4923,1.1665,-0.1206,0.1126,2622.0000,11.3288,2.4137,-0.1973,0.1475,2776.0000,14.2140,2.7728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5494,0.1431,2507.0000,13.4898,2.4610,-0.0349,0.6296,28.0000,1.5105,1.3784,0.0903,1454.0000,9.6107,3.0376,-0.5014,0.1506,2664.0000,11.5983,2.3597,0.1621,0.6635,0.5762,1.2282,1.2578,210.0000,2.2367,-0.5118,0.1756,3371.0000,14.8674,2.2055,NaN,NaN,NaN,NaN,NaN,0.2253,0.5593,0.7333,119.0000,1.1333,1.1251,0.9375,0.1255,1489.0000,11.4500,1.5112,NaN,NaN,NaN,NaN,Na
0.0892,0.0615,2481.0000,10.0133,2.6637,-0.4975,0.0494,2376.0000,13.8013,2.8600,0.8176,27.0000,0.3295,0.1961,1160.0000,30.2379,0.9966,NaN,NaN,NaN,NaN,NaN,0.8500,0.2378,1404.0000,15.4003,1.4452,-0.2302,0.0480,2956.0000,5.2074,2.2495,-0.1733,0.0460,2080.0000,5.9548,1.9402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1525,0.0447,2085.0000,7.0796,2.1258,0.0438,0.4488,128.0000,1.1529,0.5369,0.1360,1363.0000,12.9112,1.4489,0.0941,0.0508,2454.0000,7.0648,2.2926,0.0316,0.1370,0.3037,1.2318,1.2132,191.0000,1.2532,0.0802,0.0511,2240.0000,6.8629,2.1319,NaN,NaN,NaN,NaN,NaN,0.0546,0.5547,0.8138,375.0000,0.9883,1.1497,0.8075,0.2360,1295.0000,22.6726,1.1532,NaN,NaN,NaN,NaN,Na
0.0712,0.0364,2088.0000,6.9861,2.5760,0.2061,0.0540,2987.0000,9.1711,3.9540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0595,0.0428,1738.0000,7.7238,3.2649,-0.2409,0.1030,526.0000,17.2034,4.4768,0.1401,0.0387,1687.0000,7.8133,3.2095,-0.0437,0.1075,1865.0000,18.7056,3.4790,-0.1709,0.4463,0.0472,71.0000,834.0000,187.0863,4.3200,-0.1233,0.0805,1703.0000,14.1439,2.9974,-0.0971,0.5000,19.0000,0.9539,1.3684,0.0785,712.0000,11.8862,2.0713,-0.1177,0.0599,2300.0000,8.2504,3.3142,0.0633,0.0823,0.5154,0.8706,0.7856,423.0000,2.0834,-0.1314,0.1220,2420.0000,14.9070,3.4622,NaN,NaN,NaN,NaN,NaN,0.0540,0.5172,0.6500,59.0000,1.9833,1.0860,0.8059,0.0835,670.0000,15.6104,3.0600,NaN,NaN,NaN,NaN,Na
0.4034,0.1881,3100.0000,23.2742,2.1681,0.0926,0.0823,3077.0000,15.3393,2.9331,0.0958,21.0000,0.4620,0.0672,1254.0000,9.0359,4.2948,0.3544,0.1578,2258.0000,17.8251,2.0628,NaN,NaN,NaN,NaN,NaN,-0.0112,0.1417,2280.0000,14.8408,2.3508,0.0305,0.2454,2788.0000,24.0972,2.9368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1231,0.1509,2553.0000,15.7924,2.2094,-0.1285,0.5333,61.0000,2.0804,0.9221,0.1004,768.0000,13.8607,2.9545,0.6467,0.2044,2684.0000,15.1688,2.4529,0.0850,0.0984,0.5325,0.9567,0.7963,338.0000,3.1795,-0.3413,0.2187,3063.0000,18.7698,2.0343,NaN,NaN,NaN,NaN,NaN,0.0143,0.5106,0.5684,94.0000,3.4928,1.1707,0.9225,0.0807,619.0000,18.0485,6.1003,NaN,NaN,NaN,NaN,Na
0.6302,0.1236,2751.0000,19.7565,3.9431,0.4009,0.0869,3008.0000,18.3228,3.7131,0.2255,25.0000,0.3448,0.1478,1101.0000,16.8229,1.8116,0.4672,0.1974,2389.0000,21.5496,1.8193,0.3332,0.1307,1614.0000,7.9641,1.5053,0.3000,0.0765,2307.0000,12.6238,3.1048,0.6466,0.1843,2564.0000,21.5850,3.7201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4546,0.1174,2646.0000,16.5711,3.4200,-0.0076,0.5040,249.0000,1.2626,0.9960,0.3190,1094.0000,36.2952,0.4309,0.2545,0.0968,2769.0000,10.6161,2.7909,0.2564,0.1458,0.5426,1.1697,1.1947,258.0000,2.2850,0.2427,0.0889,2709.0000,13.6139,3.9147,NaN,NaN,NaN,NaN,NaN,0.0821,0.5176,0.6297,369.0000,0.7293,1.1559,0.8288,0.3182,1138.0000,33.5589,0.6984,NaN,NaN,NaN,NaN,Na
0.1486,0.0416,1884.0000,8.3700,3.1028,0.2104,0.0333,2811.0000,7.2544,3.1159,0.0037,24.0000,0.3963,0.1304,732.0000,18.3975,1.6956,0.5884,0.0654,2362.0000,9.4098,2.5959,-0.3548,0.2206,1026.0000,17.3587,2.0129,0.5450,0.0455,1982.0000,7.1821,2.2526,0.1023,0.1453,2030.0000,18.8310,2.0948,-0.1195,0.6538,0.0525,77.0000,2691.0000,53.5072,6.3439,0.1664,0.0741,1990.0000,12.2915,2.4734,-0.0455,0.5486,145.0000,2.5966,1.2811,0.1835,696.0000,31.5216,2.5553,0.2528,0.0659,2163.0000,8.6325,2.2460,0.0023,0.3783,0.5952,1.6999,1.1489,289.0000,1.4110,0.2533,0.0612,1915.0000,10.1462,2.5251,NaN,NaN,NaN,NaN,NaN,-0.1056,0.6387,0.5333,119.0000,1.9428,1.1652,0.7031,0.1065,1042.0000,13.1228,2.4511,NaN,NaN,NaN,NaN,Na
0.2120,0.0520,2871.0000,9.3295,3.0728,0.0165,0.0481,3140.0000,11.1854,4.6965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4679,0.0546,2419.0000,10.6565,2.3919,-0.4578,0.0946,535.0000,9.9308,2.0506,0.4350,0.0477,1951.0000,10.1804,2.5869,0.2440,0.0698,2489.0000,12.5484,3.1293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1116,0.0712,2256.0000,14.2265,4.1021,-0.0591,0.4167,13.0000,1.4019,1.2659,0.0902,936.0000,9.2660,1.3559,-0.0685,0.0664,2114.0000,11.4901,2.8160,0.0000,0.1997,0.4144,1.6641,1.2251,111.0000,0.7095,-0.0062,0.0561,2132.0000,9.8766,2.9771,NaN,NaN,NaN,NaN,NaN,-0.2643,0.5000,0.5161,30.0000,1.6383,1.2000,1.1625,0.0381,414.0000,9.6957,5.4939,NaN,NaN,NaN,NaN,Na
0.0189,0.1709,3026.0000,20.6989,2.8000,0.3347,0.0671,3310.0000,13.2888,4.1608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1226,0.0845,2194.0000,12.2124,2.8290,0.4682,0.5183,1231.0000,28.2031,0.4285,0.2146,0.0851,2266.0000,11.0759,2.8197,-0.1670,0.0941,2441.0000,11.0721,2.5884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1487,0.1189,2709.0000,12.6980,2.7949,0.0017,0.5625,17.0000,1.3741,1.0756,0.0677,707.0000,9.7341,4.1965,0.1431,0.0615,1967.0000,8.8043,2.8903,0.2133,0.4191,0.4393,1.2443,0.7134,239.0000,2.1911,0.1081,0.0687,2193.0000,11.4387,3.1807,NaN,NaN,NaN,NaN,NaN,-0.1516,0.6067,0.5222,89.0000,2.6144,1.0124,0.8684,0.0927,924.0000,13.9643,5.5133,NaN,NaN,NaN,NaN,Na
0.0628,0.1496,2046.0000,20.0968,3.7550,0.2871,0.1292,3029.0000,19.2743,4.9598,0.0622,27.0000,0.4799,0.2098,1087.0000,29.9374,0.6804,-0.5111,0.1601,2943.0000,13.6031,4.8458,-0.0649,0.5080,1281.0000,30.6690,0.2656,0.2380,0.1018,1946.0000,12.5709,4.7248,-0.3084,0.0791,2271.0000,9.8609,5.1082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1850,0.1162,2512.0000,11.6990,6.4604,-0.1049,0.5526,77.0000,1.2274,1.0243,0.1135,1444.0000,10.8289,2.0104,-0.3884,0.0977,1882.0000,11.7667,4.7421,0.1121,0.3448,0.5017,1.1955,1.0865,289.0000,2.1801,-0.0569,0.0977,2263.0000,14.0826,4.5981,NaN,NaN,NaN,NaN,NaN,-0.1802,0.5974,0.6968,309.0000,2.0057,1.0697,0.8932,0.2111,1125.0000,22.7022,2.1940,NaN,NaN,NaN,NaN,Na
0.5564,0.0889,2214.0000,20.2191,4.4389,0.0252,0.0758,2971.0000,16.3999,3.7492,-0.1277,17.0000,0.2746,0.0645,699.0000,12.7825,2.9155,0.3756,0.1622,2751.0000,18.1287,3.6188,0.2855,0.3085,1401.0000,19.1342,0.8991,0.0307,0.1206,1979.0000,16.8247,3.6427,0.2362,0.1262,3289.0000,14.4454,4.7701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5058,0.1727,2588.0000,17.4772,4.0922,0.0307,0.4540,164.0000,1.6117,0.9224,0.1732,1291.0000,18.5655,1.6021,0.1965,0.1762,2162.0000,17.9200,3.0826,0.0079,0.1593,0.4439,1.2432,0.7751,196.0000,1.7942,-0.0281,0.0750,2455.0000,12.1552,3.7993,NaN,NaN,NaN,NaN,NaN,-0.0548,0.4437,0.5163,152.0000,2.8725,1.0262,0.8375,0.1090,621.0000,19.0692,5.6695,NaN,NaN,NaN,NaN,Na
0.1150,0.0606,2340.0000,12.7744,3.6484,0.2048,0.0648,3444.0000,12.9681,3.5129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6514,0.1136,2735.0000,13.6369,2.1470,0.4606,0.3423,1704.0000,18.0810,0.5540,-0.4071,0.0883,2058.0000,12.3586,3.2580,-0.1863,0.1337,2717.0000,14.8550,3.2648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1607,0.0801,2010.0000,12.4303,4.2148,-0.0715,0.5915,165.0000,1.2545,1.0158,0.1612,1377.0000,16.2694,1.7026,-0.4551,0.0994,2265.0000,11.0464,2.8797,0.0000,0.3389,0.5602,1.1548,0.8497,332.0000,1.7646,-0.0631,0.0936,2653.0000,13.7324,3.1637,NaN,NaN,NaN,NaN,NaN,0.1400,0.4194,0.6500,279.0000,1.8071,1.1702,0.9419,0.2003,1120.0000,20.5259,3.3874,NaN,NaN,NaN,NaN,Na
0.1839,0.1396,2872.0000,21.0742,3.1113,0.1241,0.0745,3055.0000,15.2321,2.9547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2559,0.1117,2422.0000,14.2655,2.5851,0.2675,0.1886,1377.0000,10.0523,1.7921,-0.2300,0.0918,1824.0000,11.3662,3.0597,-0.1692,0.1538,2397.0000,16.7835,3.5775,0.0937,0.3149,0.0327,122.0000,3089.0000,48.2729,4.6955,-0.2720,0.0875,1747.0000,11.9450,3.1272,-0.1253,0.4444,37.0000,1.3990,1.0399,0.0861,1160.0000,8.5621,1.4942,0.3850,0.0740,1907.0000,8.7625,2.8891,0.1274,0.9356,0.4318,1.0814,1.2505,176.0000,1.8816,0.1063,0.1121,2434.0000,13.2818,3.2233,NaN,NaN,NaN,NaN,NaN,-0.0563,0.5066,0.5758,230.0000,0.6315,1.0437,1.0013,0.1963,1413.0000,19.3043,0.7451,NaN,NaN,NaN,NaN,Na
-0.1690,0.0582,2390.0000,10.9858,3.1727,NaN,NaN,NaN,NaN,NaN,0.0161,21.0000,0.2970,0.0652,791.0000,12.1391,2.4626,-0.1577,0.1040,2341.0000,13.8163,2.2383,0.0289,0.1366,1506.0000,8.0007,1.9510,0.3078,0.0922,1787.0000,13.3419,3.1121,-0.3162,0.0880,2097.0000,16.4888,4.6167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.6544,0.0739,1599.0000,13.5272,3.8734,0.0080,0.5333,31.0000,1.3734,1.2961,0.0917,1012.0000,12.0356,2.3694,-0.5133,0.1015,2292.0000,11.9498,3.2841,0.2185,0.4349,0.4760,0.9281,1.1276,208.0000,1.8889,-0.4841,0.0977,2579.0000,13.5917,2.9967,NaN,NaN,NaN,NaN,NaN,0.0466,0.4141,0.7100,99.0000,0.5968,1.3114,0.9713,0.0830,752.0000,15.8657,5.2590,NaN,NaN,NaN,NaN,Na
-0.0410,0.1247,2663.0000,19.6403,2.7280,0.0927,0.0525,2979.0000,11.5334,3.1388,0.2897,26.0000,0.2703,0.0651,706.0000,11.4589,2.2225,-0.1160,0.1089,2568.0000,12.6441,2.5751,-0.4130,0.1231,906.0000,10.5121,8.2676,-0.3709,0.0497,1719.0000,8.2542,3.0279,0.0325,0.1790,2332.0000,19.7191,2.7091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4059,0.1001,2275.0000,12.4070,2.8522,-0.1122,0.5243,413.0000,1.0830,0.7718,0.3144,1159.0000,28.5772,0.8631,-0.2639,0.0781,2309.0000,8.6631,2.7370,0.4619,0.5082,0.4498,0.8578,0.8314,209.0000,3.3661,-0.2172,0.1225,2318.0000,14.6135,2.9628,NaN,NaN,NaN,NaN,NaN,-0.1300,0.5123,0.6863,203.0000,0.7258,1.0450,0.9904,0.1870,1651.0000,17.0569,0.8319,NaN,NaN,NaN,NaN,Na
-0.4191,0.0744,2108.0000,13.1945,3.0564,-0.2486,0.0673,3793.0000,9.0301,2.6972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0183,0.0915,2077.0000,13.1237,3.0197,-0.0902,0.3798,1304.0000,21.5084,0.8364,-0.3047,0.0461,2229.0000,7.1606,3.3872,-0.4621,0.1312,2156.0000,17.5301,3.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4760,0.0747,1678.0000,11.8462,4.4764,-0.0616,0.5870,47.0000,1.1385,0.9654,0.0884,953.0000,12.0703,2.6802,-0.2697,0.0553,2285.0000,7.0726,2.8565,0.0379,0.6703,0.3779,1.1790,1.2056,217.0000,2.1131,-0.5791,0.2080,2309.0000,14.9680,3.7424,NaN,NaN,NaN,NaN,NaN,0.0339,0.4611,0.7348,180.0000,1.0740,0.8831,0.9356,0.1423,1183.0000,13.8833,1.3851,NaN,NaN,NaN,NaN,Na
0.0986,0.0736,2498.0000,14.9351,4.3321,0.2232,0.0586,2744.0000,14.9133,4.4563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0988,0.1665,2572.0000,18.3748,2.3103,-0.2887,0.0649,615.0000,7.9415,3.5666,-0.1188,0.1381,2884.0000,14.3027,2.2611,-0.1133,0.2163,2281.0000,19.5550,2.8147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5267,0.1958,2344.0000,19.3063,3.1933,-0.2393,0.7975,80.0000,1.4121,0.9287,0.0862,1157.0000,9.6534,2.2283,-0.1434,0.1449,2513.0000,11.9045,3.3878,0.0127,0.7262,0.5307,0.8344,1.0655,179.0000,2.7311,0.2242,0.1175,2232.0000,13.4884,3.2633,NaN,NaN,NaN,NaN,NaN,-0.3274,0.6265,0.8214,83.0000,4.3678,1.2100,1.0551,0.0569,527.0000,13.1347,10.0627,NaN,NaN,NaN,NaN,Na
0.2129,0.1234,4263.0000,16.1229,1.7098,0.0731,0.0738,5365.0000,10.6397,2.0346,0.2950,23.0000,0.4997,0.1360,1120.0000,18.2268,3.1458,0.1378,0.0726,2787.0000,10.9878,1.9497,0.2365,0.1644,1085.0000,11.8488,1.4503,0.6230,0.1041,2769.0000,13.6587,2.3518,0.4152,0.1184,3108.0000,15.4028,2.5263,0.0003,0.5879,0.0431,132.0000,7122.0000,16.2506,3.4816,0.5277,0.1226,2911.0000,15.7905,2.5089,0.0054,0.3958,145.0000,1.1572,1.1247,0.1820,1574.0000,17.4066,0.9335,0.5263,0.0927,2576.0000,11.4786,2.1812,0.0000,0.1765,0.4605,1.7473,1.1896,291.0000,1.1397,0.7602,0.0916,2630.0000,11.7171,2.8763,NaN,NaN,NaN,NaN,NaN,0.1954,0.4769,0.7161,390.0000,1.0429,1.0638,0.9939,0.2673,1153.0000,27.1674,0.5193,NaN,NaN,NaN,NaN,Na
0.0330,0.0867,2451.0000,10.1803,2.3675,-0.4311,0.0584,2433.0000,14.0937,3.8696,-0.1193,25.0000,0.1878,0.1009,1143.0000,14.2073,2.5502,0.1574,0.1175,2033.0000,12.6208,2.2297,-0.0886,0.2901,1570.0000,18.9949,1.0622,0.2722,0.0749,1762.0000,9.8871,2.8008,-0.0865,0.1470,2413.0000,14.7828,3.0232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0611,0.1115,2073.0000,11.6522,3.0414,0.0209,0.5714,22.0000,1.7731,1.2064,0.0883,1261.0000,7.5781,2.6267,0.5169,0.0600,1978.0000,7.2887,2.7826,0.0000,0.0391,0.4172,0.8434,0.9841,163.0000,2.3662,-0.2765,0.1295,2396.0000,13.1982,2.6222,NaN,NaN,NaN,NaN,NaN,-0.0297,0.5091,0.6606,220.0000,1.0689,0.8639,1.0293,0.1910,1315.0000,19.3741,2.1219,NaN,NaN,NaN,NaN,Na
-0.0476,0.0547,2797.0000,12.5753,4.0138,0.2150,0.0586,3094.0000,16.5601,5.0569,-0.4739,27.0000,0.4708,0.1020,1162.0000,12.4948,1.3250,-0.2611,0.1223,2811.0000,18.0534,1.9811,-0.9370,0.2912,1222.0000,17.9632,0.7030,-0.6760,0.0767,2062.0000,12.0805,2.6714,-0.4832,0.0763,2292.0000,10.5999,3.1871,-0.3548,0.5031,0.0375,178.0000,6319.0000,23.8774,2.9912,-0.4593,0.0620,2494.0000,9.4976,2.8805,-0.1899,0.4654,160.0000,0.9054,0.9546,0.1618,1927.0000,12.7608,0.6884,-0.7259,0.0829,2446.0000,10.7375,2.2943,0.0752,0.0599,0.7022,0.9232,0.9941,178.0000,1.6305,0.1351,0.0429,2110.0000,9.2038,3.2446,NaN,NaN,NaN,NaN,NaN,-0.0996,0.4118,0.6277,187.0000,1.1136,1.0597,0.9559,0.1569,1372.0000,13.9045,0.7866,NaN,NaN,NaN,NaN,Na
0.4949,0.0874,2394.0000,14.0560,3.1514,0.0955,0.0510,2746.0000,11.0812,3.6504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5213,0.0796,2693.0000,10.1218,2.9122,0.4317,0.1497,1223.0000,8.3025,1.4968,0.4467,0.0516,1672.0000,8.6250,3.2793,0.5032,0.0995,2312.0000,12.1012,4.6088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4416,0.0626,1968.0000,9.5584,3.4113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5220,0.0619,1773.0000,9.1884,3.4134,0.0175,0.1961,0.5449,1.3103,1.2085,312.0000,2.3839,0.4194,0.0747,1548.0000,12.7267,3.8590,NaN,NaN,NaN,NaN,NaN,0.1074,0.4775,0.5982,111.0000,1.2286,0.9388,1.0959,0.1302,821.0000,17.9294,2.4086,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,0.1944,0.0341,2202.0000,7.4491,4.8825,-0.2207,22.0000,0.3798,0.1038,871.0000,15.6062,2.9671,-0.4629,0.1155,2067.0000,10.9424,4.1776,-0.7887,0.5208,1427.0000,26.1752,0.3640,-0.1956,0.0547,2362.0000,7.2375,4.5427,-0.2472,0.0568,1929.0000,7.7911,5.5258,-0.8614,0.7558,0.0424,60.0000,1145.0000,100.6009,10.3211,-0.0688,0.0735,2239.0000,7.9375,5.8009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8275,0.1006,2202.0000,9.9664,4.5065,0.7116,0.9886,0.4613,1.3912,1.0515,310.0000,1.2625,-0.5215,0.0958,1798.0000,11.7063,5.8407,NaN,NaN,NaN,NaN,NaN,0.0137,0.5179,0.5690,57.0000,2.2808,1.0188,1.1248,0.0574,630.0000,13.6746,4.9207,NaN,NaN,NaN,NaN,Na
-0.1246,0.0764,2611.0000,13.8794,2.9682,-0.0709,0.0878,4384.0000,13.6339,2.9069,0.1139,22.0000,0.4280,0.1025,844.0000,18.0900,3.7736,-0.0073,0.1924,3118.0000,18.7418,3.1681,-0.1179,0.3294,1591.0000,17.9019,0.6231,0.0998,0.2219,3807.0000,14.8245,2.5029,0.2955,0.1316,3136.0000,12.0877,3.9518,-0.1008,0.7953,0.0463,117.0000,4261.0000,39.4774,3.5149,0.2868,0.1714,2995.0000,13.7369,3.9117,-0.0497,0.4167,49.0000,1.5499,1.0496,0.0930,1096.0000,11.6214,2.5932,0.2815,0.1260,2506.0000,12.2534,4.0122,0.8090,0.9904,0.6172,1.1692,0.8465,290.0000,2.1477,0.2827,0.1263,2296.0000,15.4634,3.9732,NaN,NaN,NaN,NaN,NaN,-0.0541,0.6300,0.5882,101.0000,2.6004,1.0619,1.1131,0.0775,775.0000,16.4955,6.6978,NaN,NaN,NaN,NaN,Na
0.7552,0.0922,2315.0000,17.7270,4.2184,0.7039,0.0932,3058.0000,16.0526,3.7162,0.2182,27.0000,0.4355,0.3177,1235.0000,23.7247,0.4928,0.8377,0.2522,3970.0000,20.0212,2.1120,-0.0730,0.3801,1283.0000,21.1083,1.0899,0.9166,0.1908,3348.0000,15.9143,2.2728,0.7664,0.1790,4605.0000,14.2517,2.4604,0.0071,0.5006,0.0324,107.0000,6067.0000,17.5860,9.9331,0.7788,0.2199,4121.0000,15.2849,3.2444,-0.0621,0.5267,132.0000,1.0514,1.2916,0.1487,1598.0000,14.5225,2.0710,0.8757,0.1482,2888.0000,11.3279,3.3403,0.1092,0.3682,0.7299,0.8002,1.0096,211.0000,2.6313,0.5893,0.1608,2329.0000,14.9811,4.5789,NaN,NaN,NaN,NaN,NaN,-0.0853,0.6129,0.6406,63.0000,3.2417,0.9366,0.6787,0.0573,872.0000,8.9106,7.0276,NaN,NaN,NaN,NaN,Na
0.5904,0.0462,2608.0000,9.3972,2.9672,0.4258,0.0566,3457.0000,11.4605,2.4059,-0.1547,26.0000,0.4532,0.1791,1250.0000,21.7888,1.0498,0.6017,0.1255,3567.0000,16.2902,2.5250,-0.4195,0.1912,1507.0000,13.4983,1.0261,0.2068,0.0974,2768.0000,13.5119,2.4063,0.3792,0.1540,3045.0000,16.2943,3.3249,-0.0930,0.5149,0.0400,171.0000,5143.0000,26.7070,9.9489,0.3534,0.1258,2649.0000,15.5776,3.0642,0.0812,0.4909,111.0000,3.6435,0.9372,0.1289,1436.0000,13.8043,2.2663,-0.2487,0.0849,2339.0000,11.8777,2.9786,0.1566,0.3034,0.4634,1.2270,0.8664,246.0000,2.0972,0.2513,0.0935,2595.0000,13.5229,3.3340,NaN,NaN,NaN,NaN,NaN,-0.0246,0.6167,0.6613,61.0000,4.2517,0.8669,0.9361,0.0560,637.0000,13.7739,6.8987,NaN,NaN,NaN,NaN,Na
0.2676,0.0590,1451.0000,12.4500,4.0688,-0.4140,0.0426,2190.0000,13.3813,4.7927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0905,0.0969,2017.0000,13.9732,3.0528,0.0925,0.0792,954.0000,6.9780,2.8020,-0.0128,0.0646,2094.0000,8.8472,3.1376,-0.3851,0.1046,2134.0000,13.0548,2.7800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0183,0.1203,2262.0000,12.8882,3.7370,0.0716,0.4828,30.0000,1.3085,1.3349,0.0735,892.0000,10.9148,3.1478,0.3419,0.0896,2443.0000,9.0266,3.7452,0.2399,0.7525,0.4573,0.9831,1.0314,293.0000,2.2506,-0.2605,0.1371,2050.0000,15.5961,4.3049,-0.6988,0.1042,1348.0000,21.0504,4.8868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.3724,0.1018,2570.0000,13.9218,3.2778,-0.0398,0.0559,2823.0000,11.1010,2.8805,-0.0433,19.0000,0.1288,0.0451,893.0000,8.2318,4.2223,-0.3191,0.1401,3068.0000,14.3856,2.2789,0.1184,0.0823,1089.0000,4.9229,2.4770,-0.1875,0.0647,2124.0000,9.0137,2.5460,-0.1306,0.1161,2755.0000,12.6327,2.2541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4133,0.0917,2336.0000,12.1914,2.5478,0.0387,0.4444,19.0000,0.9814,0.7461,0.0718,868.0000,9.3018,2.1627,-0.1205,0.1041,2557.0000,10.1220,2.8713,0.3864,0.8076,0.4897,1.4599,1.3174,243.0000,1.4246,-0.3921,0.0864,2308.0000,11.1573,3.1237,-0.0737,0.0785,1722.0000,14.8014,4.4656,-0.2066,0.4000,0.5278,35.0000,0.5034,1.4881,0.9474,0.0326,421.0000,9.6532,6.9028,NaN,NaN,NaN,NaN,Na
0.0383,0.0873,3532.0000,11.7310,2.6117,-0.4706,0.0587,3015.0000,12.6159,3.4225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2899,0.1682,3843.0000,19.3188,1.2811,0.0913,0.1909,1955.0000,10.2240,0.9687,-0.1843,0.0984,2403.0000,10.5468,2.9668,-0.3617,0.2119,3084.0000,16.3985,1.9112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5640,0.2388,2905.0000,16.8640,2.4299,0.1039,0.4000,26.0000,0.8816,0.5609,0.0607,623.0000,5.3034,2.0067,0.1725,0.1371,2658.0000,11.6712,2.3668,0.4975,0.4206,0.3898,0.7003,1.0213,177.0000,3.4734,0.5033,0.2620,2957.0000,19.3764,1.8640,0.0210,0.1535,2265.0000,20.4879,2.8669,0.2552,0.4000,0.5357,55.0000,1.5366,1.2500,0.9692,0.0587,727.0000,13.3191,7.1057,NaN,NaN,NaN,NaN,Na
