Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
0.0055,0.0355,1276.0000,12.1129,4.8301,-0.1130,0.0671,1479.0000,16.6944,4.2499,-0.0112,27.0000,0.6924,0.3256,999.0000,40.5566,0.3263,-0.2117,0.0637,1615.0000,14.9920,5.1220,0.0518,0.1243,1124.0000,9.8247,1.9401,-0.2235,0.0494,1773.0000,11.2070,6.0669,0.2285,0.0406,1789.0000,13.5115,5.3107,-0.1013,0.6360,0.0455,102.0000,1998.0000,11.2162,3.5197,-0.2191,0.0434,1545.0000,11.1476,4.5243,0.0064,0.3548,63.0000,0.8248,1.2827,0.1501,1714.0000,16.2287,0.8268,-0.0997,0.0201,1083.0000,9.8015,4.8959,0.9807,1.0000,0.6633,1.5862,1.2826,199.0000,0.7717,-0.4730,0.0507,2204.0000,10.6901,7.0882,-0.2210,0.0272,1684.0000,12.9691,4.8739,0.1540,0.0863,0.5286,139.0000,1.7840,1.0033,0.9603,0.1352,1474.0000,13.1472,1.5822,0.2352,0.0579,1684.0000,16.5819,5.597
-0.3261,0.0425,2539.0000,11.9126,4.3243,-0.8436,0.0493,1600.0000,15.2731,3.7149,0.1217,26.0000,0.3688,0.1535,1287.0000,15.9915,1.7694,-0.8222,0.0583,1335.0000,16.1101,3.7788,-0.8378,0.2231,1439.0000,17.9653,2.7191,-0.8950,0.1041,2025.0000,17.8795,3.9672,-0.6223,0.0320,1450.0000,14.2103,4.7312,-0.3190,0.3959,0.0412,191.0000,3816.0000,7.7023,7.2872,-0.7325,0.0456,1512.0000,14.4345,4.2216,-0.0953,0.6321,213.0000,0.9187,1.1002,0.1833,1710.0000,19.7749,2.0239,-0.5343,0.0226,1133.0000,11.2392,5.2258,0.6008,0.4188,0.6239,1.0768,0.8924,234.0000,2.8214,-0.5594,0.0353,1832.0000,10.5448,5.2401,-0.1778,0.0342,2254.0000,13.5812,4.6323,-0.1752,0.6474,0.6021,190.0000,1.2399,0.8992,0.8632,0.1517,1507.0000,16.6556,1.3175,-0.4815,0.0489,2640.0000,12.3258,5.340
0.1749,0.0600,1901.0000,20.2372,4.8913,-0.0784,0.1010,1170.0000,27.9479,3.9151,0.1318,27.0000,0.5038,0.1632,1112.0000,18.2095,1.2643,0.3693,0.0738,2129.0000,14.1099,4.5175,0.4748,0.0880,838.0000,9.6444,3.9000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0898,0.0711,0.0441,58.0000,2431.0000,8.7483,5.8630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.1680,0.0333,806.0000,18.7680,3.4720,-0.5734,0.0188,697.0000,9.8407,3.2774,0.2613,20.0000,0.1496,0.1672,672.0000,25.8765,6.2038,-0.3999,0.0200,828.0000,7.6522,2.9567,-0.2906,0.2080,474.0000,32.4409,4.6008,-0.4397,0.0682,1162.0000,14.7134,4.7198,NaN,NaN,NaN,NaN,NaN,0.2013,0.7178,0.0591,115.0000,2479.0000,18.4740,10.1744,-0.9515,0.0689,796.0000,15.4183,3.5086,-0.0631,0.6000,16.0000,1.8533,1.1719,0.0386,525.0000,8.8552,6.1522,-0.6686,0.0408,1205.0000,11.1643,4.7063,0.5679,0.0000,0.5677,1.1660,0.7659,266.0000,2.0663,-0.4711,0.0214,777.0000,9.7117,3.3852,NaN,NaN,NaN,NaN,NaN,0.1703,0.5271,0.6978,277.0000,3.7926,1.0717,0.9724,0.1776,704.0000,25.5682,4.8544,-0.5774,0.0290,1035.0000,13.4222,4.783
0.0577,0.0356,919.0000,16.3645,3.9669,-0.2912,0.0529,863.0000,15.7149,3.3799,0.2920,17.0000,0.2271,0.1182,645.0000,19.0682,4.8607,-0.2538,0.0421,877.0000,13.2566,4.1590,0.5349,0.1971,778.0000,19.1028,2.9238,-0.3065,0.1028,1330.0000,18.7150,5.3576,-0.2089,0.0404,912.0000,15.5899,4.4828,-0.1552,0.3940,0.0557,230.0000,3036.0000,10.8933,3.1299,-0.0266,0.1255,5099.0000,12.9021,3.3875,0.0172,0.4568,82.0000,1.0064,0.9830,0.2090,1597.0000,23.6675,0.3077,-0.4065,0.0786,3264.0000,11.1682,4.5384,0.0000,0.0000,0.7788,1.3828,1.2840,330.0000,1.3011,-0.4967,0.1271,3795.0000,14.5186,3.3124,-0.3982,0.0413,3381.0000,11.6143,3.8581,0.0174,0.4068,0.8067,118.0000,1.6269,0.9131,1.0779,0.1419,1483.0000,16.5078,3.0049,-0.2061,0.0907,2389.0000,16.5090,4.446
0.3015,0.0461,1673.0000,18.2618,4.5069,0.5532,0.0560,2167.0000,15.7993,4.8500,-0.2193,22.0000,0.5264,0.1675,681.0000,26.9486,2.3200,0.6833,0.0829,1570.0000,18.0006,3.8533,-0.4981,0.4182,831.0000,42.0590,1.1026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.2718,0.0227,1727.0000,5.7915,2.0439,0.2783,0.0269,2162.0000,5.2271,1.9484,-0.1234,16.0000,0.0921,0.0523,488.0000,6.3217,3.8632,0.0692,0.0227,1177.0000,7.1317,2.2986,-0.5213,0.1029,737.0000,11.4858,2.3473,0.2504,0.0292,1201.0000,9.6178,3.4083,NaN,NaN,NaN,NaN,NaN,-0.1458,0.1466,0.0491,192.0000,2562.0000,8.0777,8.1415,-0.0409,0.0188,1026.0000,6.2135,2.4988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2691,0.0238,843.0000,7.8446,3.2091,0.6481,0.0000,0.4412,1.9697,1.5807,68.0000,0.3033,-0.0514,0.0382,1192.0000,10.5596,3.8179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,-0.1274,0.0273,1975.0000,6.4866,3.1621,0.3707,13.0000,0.2991,0.0542,333.0000,16.2372,3.5890,0.1244,0.0216,1373.0000,7.0495,3.8096,-0.6104,0.1166,835.0000,14.1257,3.0212,-0.3906,0.0221,572.0000,16.8881,1.1939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.5878,0.0801,2481.0000,18.3039,7.0053,0.6192,0.0572,1379.0000,15.7962,5.1279,-0.0329,27.0000,0.6227,0.1172,1065.0000,12.1155,1.4577,0.8624,0.0808,1436.0000,16.9074,3.9458,-0.3446,0.1560,1295.0000,12.4896,1.4503,0.2939,0.1063,2102.0000,18.3620,6.7740,0.3861,0.0524,2338.0000,13.3033,4.1253,-0.1304,0.3286,0.0449,164.0000,2528.0000,9.2931,10.1568,NaN,NaN,NaN,NaN,NaN,0.1128,0.6187,300.0000,1.5947,0.9820,0.1923,1053.0000,23.4967,3.7479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.5863,0.0349,980.0000,17.8051,4.7460,-0.7984,0.0473,995.0000,16.9357,5.2409,-0.0595,26.0000,0.4057,0.1149,835.0000,14.4012,1.8616,-0.9675,0.0867,996.0000,18.2580,3.6328,-0.3280,0.2203,1206.0000,19.0191,1.6040,-0.6815,0.0366,811.0000,14.7596,5.5050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,0.1051,0.0219,1276.0000,10.6513,5.7465,0.4125,26.0000,0.4509,0.1820,1091.0000,18.3043,0.8828,0.1154,0.0226,1281.0000,9.4902,5.3636,-0.0667,0.1258,1284.0000,10.2625,1.0183,-0.1249,0.0241,1192.0000,9.8884,6.1528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1140,0.0325,1604.0000,9.9377,5.0395,0.0056,0.6548,169.0000,1.3496,0.9685,0.1596,1732.0000,12.3152,0.8396,0.2463,0.0207,1178.0000,9.5857,6.0145,NaN,NaN,0.4176,2.7584,1.6688,170.0000,0.3343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1440,0.6346,0.6792,52.0000,1.5817,0.9952,1.0392,0.0729,983.0000,8.3367,3.1649,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,-0.4893,0.0415,887.0000,13.5705,3.5002,-0.0313,24.0000,0.5822,0.1668,950.0000,27.4916,3.5907,-0.1573,0.0362,1108.0000,10.0939,3.9002,0.0345,0.1580,1230.0000,17.3341,1.1506,-0.0490,0.0421,1345.0000,11.0104,4.0262,0.5505,0.0220,1216.0000,10.5329,3.9238,-0.1029,0.5569,0.0760,329.0000,4774.0000,16.4531,2.0904,NaN,NaN,NaN,NaN,NaN,0.0301,0.1870,231.0000,5.5521,0.8829,0.1560,804.0000,22.6256,7.4166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2326,0.0248,1017.0000,10.5851,4.3985,-0.0319,0.0231,1411.0000,11.2502,3.7195,0.0628,0.4000,0.6585,40.0000,0.9957,0.6771,0.8677,0.0854,1163.0000,9.3285,3.5199,-0.2334,0.0222,1039.0000,10.9808,5.329
0.0290,0.0271,1408.0000,10.2223,5.4300,-0.1301,0.0438,1729.0000,12.0052,4.8611,-0.2634,27.0000,0.6200,0.3434,1129.0000,32.0647,0.3729,-0.3714,0.0407,1155.0000,11.6571,4.5553,0.1125,0.2422,1432.0000,17.2709,0.8039,0.3733,0.0288,1447.0000,9.5632,5.5426,-0.1257,0.0217,1431.0000,9.7226,7.0093,0.6128,0.3831,0.0505,171.0000,2625.0000,8.4907,3.8541,NaN,NaN,NaN,NaN,NaN,0.2088,0.3636,23.0000,0.5935,1.1273,0.0211,244.0000,10.4098,5.2386,NaN,NaN,NaN,NaN,NaN,1.0000,0.3670,0.5385,2.0006,1.3929,26.0000,0.3759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.2191,0.0747,960.0000,20.7844,4.6503,-0.5802,0.0350,1190.0000,15.3647,5.5215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5449,0.0540,1120.0000,12.5313,5.2829,NaN,NaN,NaN,NaN,NaN,0.2869,0.0954,1529.0000,19.2217,5.0886,0.1291,0.0346,1436.0000,13.4645,4.7236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0450,0.0474,1112.0000,14.0360,5.0125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0601,0.0415,1184.0000,14.3024,5.3007,0.8188,0.9642,0.5581,2.1050,1.4459,258.0000,0.7505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0296,19.0000,0.2866,0.0810,549.0000,15.3898,3.1549,-0.0478,0.0228,1680.0000,5.3393,2.7174,0.0323,0.1384,843.0000,14.3274,2.2935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2360,0.3547,0.0863,218.0000,4975.0000,12.3315,1.5758,0.0077,0.0262,2016.0000,6.9182,3.8006,-0.0620,0.9539,478.0000,1.1877,0.7846,0.2687,1471.0000,21.4901,0.7099,0.0662,0.0200,1588.0000,7.3394,4.0257,0.4795,0.5356,0.3966,1.6338,1.5491,116.0000,0.8927,NaN,NaN,NaN,NaN,NaN,0.1465,0.0179,2159.0000,8.6762,5.0437,-0.0128,0.5484,0.8125,31.0000,1.3519,1.3676,1.0256,0.0676,896.0000,9.8080,5.4956,-0.2577,0.0259,1432.0000,10.1473,5.785
-0.1714,0.0444,1985.0000,14.0695,5.4662,-0.8842,0.0837,1379.0000,16.5178,4.3546,-0.0181,19.0000,0.4233,0.0825,683.0000,11.2504,3.4012,-0.6961,0.0932,1921.0000,13.6028,6.3481,0.2311,0.2104,1119.0000,17.2029,2.3039,-0.3469,0.0764,2317.0000,13.0928,4.8913,-0.4836,0.1109,2729.0000,13.9003,3.6030,-0.1338,0.3298,0.0624,124.0000,3078.0000,13.8925,4.1881,NaN,NaN,NaN,NaN,NaN,0.0810,0.4245,140.0000,0.5779,0.8187,0.1122,1056.0000,16.0871,6.8371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.0798,0.0858,2227.0000,22.2524,5.7051,-0.1945,0.0456,1242.0000,16.3011,3.7673,-0.0220,16.0000,0.3369,0.0900,626.0000,12.2173,2.9911,-0.0913,0.0644,1043.0000,15.4832,4.2703,0.2345,0.2037,1180.0000,14.8500,2.7973,-0.4333,0.0703,1642.0000,16.2058,5.0820,0.4082,0.0359,1353.0000,13.4826,4.7427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0861,0.0506,2184.0000,11.8031,4.6562,0.8479,0.1832,0.5946,1.7215,1.5417,148.0000,0.7407,-0.4869,0.1554,2682.0000,18.5843,6.4307,-0.2764,0.0249,1862.0000,10.1208,4.8672,0.0743,0.5259,0.6508,251.0000,1.1964,1.2144,0.9254,0.1800,1011.0000,23.8180,6.2182,-0.1948,0.0621,2890.0000,13.3166,4.688
-0.2737,0.0840,1146.0000,20.3735,3.1238,NaN,NaN,NaN,NaN,NaN,0.7960,26.0000,0.5355,0.4643,667.0000,46.2579,0.9472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.4949,0.0719,3978.0000,13.5048,2.3156,0.1322,0.0371,2161.0000,11.6159,3.3652,0.2860,27.0000,0.4111,0.1785,819.0000,24.3724,1.7974,0.2234,0.0178,1081.0000,8.5069,2.9636,0.6039,0.0694,316.0000,19.1835,4.6818,0.2686,0.0232,1141.0000,10.7204,3.8252,0.1593,0.0182,1197.0000,10.7527,4.2232,-0.2865,0.4996,0.0726,280.0000,4627.0000,15.6404,3.4011,NaN,NaN,NaN,NaN,NaN,-0.0219,0.3551,139.0000,0.8219,0.9111,0.1080,924.0000,15.4978,0.5512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1782,21.0000,0.4354,0.0814,792.0000,12.9798,4.5526,-0.0504,0.0314,900.0000,11.8411,3.9309,0.2842,0.1897,1096.0000,17.9571,1.1267,-0.0212,0.0313,1022.0000,11.8395,4.6640,NaN,NaN,NaN,NaN,NaN,-0.2515,0.5626,0.0848,324.0000,5488.0000,14.6737,2.4312,NaN,NaN,NaN,NaN,NaN,0.1749,0.5313,385.0000,1.8109,0.9648,0.2345,1597.0000,19.2110,3.3624,NaN,NaN,NaN,NaN,NaN,0.7162,0.3850,0.4545,1.0308,1.3933,110.0000,2.1166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.4205,0.0379,1936.0000,12.8089,6.3870,-0.0284,0.0337,1202.0000,18.0250,5.2141,-0.4426,16.0000,0.4469,0.0748,546.0000,13.2674,3.6051,0.0044,0.0180,742.0000,14.6725,5.2826,0.2397,0.2343,1093.0000,19.7127,1.4302,-0.1358,0.0514,2087.0000,13.4792,6.0719,-0.0654,0.0186,922.0000,13.1193,4.8891,-0.2229,0.2986,0.0440,166.0000,2312.0000,8.7855,8.0701,NaN,NaN,NaN,NaN,NaN,-0.1687,0.5119,85.0000,0.9597,0.9182,0.1058,972.0000,13.8920,1.8964,-0.1228,0.0306,1631.0000,12.7339,6.9576,0.8622,0.7435,0.4623,1.9904,1.5717,398.0000,1.4665,-0.0187,0.0272,671.0000,20.9836,1.5138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2918,25.0000,0.4160,0.1382,1052.0000,15.5627,2.0375,-0.7275,0.0544,853.0000,15.9332,4.0988,-0.3991,0.2121,1093.0000,20.3852,1.1998,-0.2967,0.0767,1562.0000,14.0224,5.3775,0.1011,0.0281,822.0000,15.7470,4.6337,0.1735,0.3129,0.0666,319.0000,3498.0000,11.0495,2.8642,-0.2968,0.0218,796.0000,8.5415,4.1900,0.2099,0.4384,334.0000,2.9594,1.0276,0.2335,992.0000,25.5978,3.7797,-0.6804,0.0323,898.0000,12.3452,3.9031,0.8372,0.0070,0.5411,1.1987,1.1770,207.0000,1.6652,-0.5179,0.0705,1445.0000,14.8727,3.9976,-0.4235,0.0409,1122.0000,16.1907,4.6571,-0.0254,0.7647,0.3889,17.0000,3.0734,0.9808,0.8182,0.0523,541.0000,10.0203,5.9340,-0.5941,0.0828,1712.0000,15.9515,4.280
NaN,NaN,NaN,NaN,NaN,0.0646,0.0252,821.0000,10.8149,4.2070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6391,0.0385,1278.0000,9.8146,5.5359,NaN,NaN,NaN,NaN,NaN,0.6064,0.1173,1950.0000,13.3497,5.8486,0.3263,0.0460,1633.0000,8.6240,4.6347,0.2162,0.3332,0.0341,135.0000,1924.0000,8.4964,4.6351,0.6540,0.0611,1905.0000,9.9638,3.7705,0.1629,0.4481,184.0000,0.7884,1.0219,0.1770,1512.0000,21.2725,0.6351,0.4035,0.0401,1074.0000,9.6546,4.9904,0.6621,0.0000,0.6634,0.9974,1.0198,303.0000,1.5896,0.5878,0.1032,1739.0000,12.8631,5.9348,-0.1993,0.0411,1920.0000,9.0281,6.2002,0.0112,0.6129,0.4286,62.0000,3.9502,0.9178,1.0046,0.0697,547.0000,14.5612,7.4019,0.5886,0.0926,2352.0000,12.2156,6.963
0.3370,0.0415,1300.0000,14.7200,5.2520,-0.3297,0.0950,1569.0000,19.0134,4.4852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3315,0.0930,2158.0000,13.8044,4.7871,NaN,NaN,NaN,NaN,NaN,-0.5619,0.0992,1848.0000,14.9583,6.1768,-0.5196,0.1590,1871.0000,14.3763,6.3235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4440,0.2045,2959.0000,15.0186,4.9632,-0.0339,0.3333,106.0000,0.8657,0.9764,0.1251,1556.0000,13.7134,0.9641,-0.7479,0.2437,2816.0000,14.5586,3.9579,0.8984,0.7667,0.6396,0.9088,1.0240,197.0000,2.6251,-0.6647,0.2905,3519.0000,16.5490,3.2642,-0.6473,0.1199,2830.0000,11.7587,5.2847,0.0635,0.4158,0.6260,392.0000,3.1254,0.9924,0.9238,0.2527,1319.0000,16.2873,4.9511,0.3199,0.0468,1927.0000,12.2340,5.953
-0.0238,0.0501,1965.0000,16.7008,5.3712,0.3311,0.0691,1516.0000,19.0099,5.4850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3821,0.0736,1970.0000,13.6051,5.4673,-0.0475,0.1103,326.0000,19.3712,6.0073,0.6143,0.0510,873.0000,17.4273,5.8537,0.6907,0.0269,435.0000,12.5701,1.6215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.0757,0.0692,1644.0000,19.0389,4.4038,0.1481,0.0853,1764.0000,19.9824,4.7146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0859,0.0804,2236.0000,15.5429,5.5188,-0.3762,0.0623,262.0000,12.8435,4.0860,0.0935,0.0515,1181.0000,18.8484,5.4779,0.2388,0.1255,1849.0000,17.5544,5.5263,0.2931,0.4591,0.0329,90.0000,1278.0000,9.3216,3.9073,0.1984,0.1085,2119.0000,17.2647,4.9394,-0.1103,0.6761,461.0000,1.2859,0.9162,0.2712,1062.0000,29.9953,0.8662,0.0717,0.0314,1478.0000,8.6157,4.6042,0.7149,0.4227,0.2273,0.8555,1.0421,418.0000,5.0043,0.2443,0.0861,1448.0000,20.4434,4.4862,0.2232,0.0346,2188.0000,11.0864,6.5382,-0.0220,0.4359,0.5607,609.0000,5.9358,0.9082,1.0282,0.3952,724.0000,42.1298,5.2061,0.4185,0.0935,3998.0000,12.0995,5.388
0.2877,0.0319,1089.0000,13.6143,4.2267,0.1135,0.0906,1326.0000,24.2617,4.4974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1882,0.0934,1811.0000,16.5019,4.5552,NaN,NaN,NaN,NaN,NaN,-0.0196,0.0355,706.0000,15.7011,3.8108,-0.0795,0.0841,1311.0000,13.6285,5.1805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4326,0.0368,1542.0000,8.7918,4.4590,-0.0473,0.2566,379.0000,0.5931,0.9267,0.2449,1336.0000,27.9049,0.3480,0.1971,0.0378,1040.0000,9.7952,4.3152,0.7732,0.8051,0.4593,2.3628,1.6393,479.0000,0.8935,-0.4444,0.0377,709.0000,14.5938,3.6382,-0.1260,0.0382,1544.0000,10.7377,5.0536,-0.0183,0.6528,0.5576,216.0000,2.8516,1.0009,0.9341,0.1691,841.0000,24.0892,4.6542,-0.3213,0.0433,2149.0000,10.9837,4.696
-0.1216,0.0290,1529.0000,12.5121,5.3059,0.2579,0.1002,1548.0000,23.6001,5.3243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3599,0.1014,1946.0000,14.0745,6.0657,NaN,NaN,NaN,NaN,NaN,0.0062,0.1153,1518.0000,22.3011,5.4567,0.1917,0.1859,2267.0000,16.0097,4.9582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1400,0.1038,3225.0000,10.3963,4.6515,-0.0425,0.5474,412.0000,0.5872,0.8768,0.2772,1027.0000,36.5044,0.2824,0.1104,0.0492,2026.0000,7.5548,7.4166,0.5975,0.6476,0.5850,1.1805,1.1224,200.0000,1.9889,-0.0439,0.1862,2091.0000,20.1908,5.8010,0.0205,0.0707,3808.0000,10.6213,8.5822,0.0891,0.4304,0.7853,381.0000,4.0471,1.0492,0.9007,0.2375,1091.0000,25.0706,3.9090,-0.0390,0.0993,4558.0000,11.9460,5.799
