Circadian circling (1),Circadian speed (1),Circadian nBouts (1),Circadian bout length (1),Circadian bout clumpiness (1),Circadian circling (2),Circadian speed (2),Circadian nBouts (2),Circadian bout length (2),Circadian bout clumpiness (2),Slow Phototaxis circling,Slow Phototaxis nTrials,Slow Phototaxis occupancy,Slow Phototaxis speed,Slow Phototaxis nBouts,Slow Phototaxis bout length,Slow Phototaxis bout clumpiness,Circadian circling (3),Circadian speed (3),Circadian nBouts (3),Circadian bout length (3),Circadian bout clumpiness (3),Arena circling,Arena speed,Arena nBouts,Arena bout length,Arena bout clumpiness,Circadian circling (4),Circadian speed (4),Circadian nBouts (4),Circadian bout length (4),Circadian bout clumpiness (4),Circadian circling (5),Circadian speed (5),Circadian nBouts (5),Circadian bout length (5),Circadian bout clumpiness (5),Optomotor circling,Optomotor optomotor index,Optomotor speed,Optomotor nTrials,Optomotor nBouts,Optomotor bout length,Optomotor bout clumpiness,Circadian circling (6),Circadian speed (6),Circadian nBouts (6),Circadian bout length (6),Circadian bout clumpiness (6),Y-Maze circling,Y-Maze right bias,Y-Maze nTrials,Y-Maze hand clumpiness,Y-Maze hand switchiness,Y-Maze speed,Y-Maze nBouts,Y-Maze bout length,Y-Maze bout clumpiness,Circadian circling (7),Circadian speed (7),Circadian nBouts (7),Circadian bout length (7),Circadian bout clumpiness (7),Olfaction occupancy,Olfaction preodor occupancy,Olfaction right bias,Olfaction hand clumpiness,Olfaction hand switchiness,Olfaction nTrials,Olfaction speed,Circadian circling (8),Circadian speed (8),Circadian nBouts (8),Circadian bout length (8),Circadian bout clumpiness (8),Circadian circling (9),Circadian speed (9),Circadian nBouts (9),Circadian bout length (9),Circadian bout clumpiness (9),LED Y-Maze circling,LED Y-Maze right bias,LED Y-Maze light bias,LED Y-Maze nTrials,LED Y-Maze hand clumpiness,LED Y-Maze hand switchiness,LED Y-Maze light switchiness,LED Y-Maze speed,LED Y-Maze nBouts,LED Y-Maze bout length,LED Y-Maze bout clumpiness,Circadian circling (10),Circadian speed (10),Circadian nBouts (10),Circadian bout length (10),Circadian bout clumpiness (10)
0.1825,0.1069,1591.0000,12.3262,3.7540,0.0911,0.1407,1774.0000,12.9115,4.6122,-0.7701,15.0000,0.2786,0.1244,670.0000,15.4701,3.8771,-0.1908,0.2192,2035.0000,13.0403,3.9805,0.4835,0.1526,1270.0000,12.3929,4.1546,0.2622,0.1671,1840.0000,14.5571,3.7290,0.1794,0.3106,2163.0000,18.2409,4.8307,-0.9949,0.3008,0.0608,8.0000,3393.0000,9.8299,12.8006,-0.3828,0.1896,1837.0000,13.0653,4.6383,-0.3357,0.5000,17.0000,1.0247,1.2941,0.0669,420.0000,12.1000,3.7605,-0.2663,0.2879,1196.0000,15.2274,2.1997,0.4819,0.5114,0.4716,0.9620,1.0830,176.0000,4.4517,0.1654,0.1812,2597.0000,14.0389,3.9963,NaN,NaN,NaN,NaN,NaN,-0.3551,0.6000,0.1852,26.0000,1.1327,1.1218,0.7364,0.0690,516.0000,8.9884,3.2091,NaN,NaN,NaN,NaN,Na
-0.0329,0.0740,1584.0000,7.2285,5.3228,0.1289,0.1137,2186.0000,10.3193,3.6272,0.1733,15.0000,0.1409,0.2248,1470.0000,25.6980,1.1078,-0.2091,0.1981,2190.0000,12.7301,4.2300,0.2632,0.1358,705.0000,16.2851,4.6123,-0.0106,0.1237,1761.0000,12.9886,4.3290,-0.5831,0.2066,1059.0000,14.7979,4.2780,-0.2718,0.3438,0.0738,49.0000,6608.0000,19.8771,2.2932,-0.5095,0.1622,1541.0000,13.9526,2.4368,-0.2568,0.5759,192.0000,1.1450,1.0876,0.1179,1569.0000,17.6029,1.3835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1473,0.5508,0.5871,355.0000,1.1277,0.9507,0.9618,0.1795,1236.0000,26.4992,1.2290,NaN,NaN,NaN,NaN,Na
0.1092,0.2135,2606.0000,16.4781,3.4481,-0.1152,0.1603,4471.0000,12.6079,2.9494,-0.7663,12.0000,-0.1541,0.1251,1082.0000,14.7098,2.7314,-0.0701,0.2725,4676.0000,13.2177,4.0397,-0.0414,0.2378,1858.0000,19.7933,0.8445,-0.0768,0.1523,3899.0000,11.8023,3.6129,0.0068,0.3179,4186.0000,14.7563,3.5724,-0.2376,0.3294,0.0472,19.0000,7960.0000,7.6323,3.7291,0.0362,0.2601,3235.0000,12.6204,3.6301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3411,0.2114,1576.0000,11.0286,1.2447,0.1851,0.4001,0.4424,0.8419,1.0810,165.0000,3.8489,-0.2364,0.1672,3263.0000,12.9706,4.1714,NaN,NaN,NaN,NaN,NaN,-0.0931,0.4510,0.4151,52.0000,1.6293,1.0485,0.8548,0.0647,926.0000,9.1253,2.6950,NaN,NaN,NaN,NaN,Na
-0.0453,0.1586,1313.0000,18.5430,4.7557,0.0086,0.1646,1630.0000,15.3331,4.0233,0.0043,12.0000,-0.2640,0.1448,778.0000,18.7288,3.7855,-0.6405,0.3579,1918.0000,19.9838,4.4449,-0.1647,0.1526,644.0000,16.8929,4.1762,0.2190,0.1137,1354.0000,10.9276,3.4268,-0.3296,0.3465,2006.0000,19.7069,5.3011,0.0502,0.1271,0.0494,31.0000,4533.0000,7.7966,14.6189,-0.5239,0.1862,1479.0000,12.7593,3.3225,-0.1004,0.5000,39.0000,1.3743,1.8974,0.0790,569.0000,14.0703,3.2902,-0.3156,0.3307,931.0000,16.8260,3.4429,0.4091,0.5408,0.4416,0.6867,0.9875,154.0000,5.3641,0.1808,0.2569,1734.0000,17.2947,4.3939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.2358,0.1155,1510.0000,15.0046,3.7328,-0.1175,0.1194,2512.0000,10.9789,4.7192,-0.6575,8.0000,-0.4021,0.0840,325.0000,10.6523,3.0846,-0.0857,0.3310,1775.0000,18.0896,3.9146,0.0405,0.0986,459.0000,8.7211,3.2087,0.1175,0.1335,1759.0000,12.2541,3.4896,0.3339,0.2261,1689.0000,14.6572,4.2941,0.3289,0.6827,0.0447,3.0000,1651.0000,7.5112,11.3995,0.2914,0.2889,1527.0000,15.1447,3.6065,-0.1741,0.5455,12.0000,0.9229,1.1764,0.0657,673.0000,6.7385,3.5157,-0.7180,0.1450,597.0000,8.9665,2.5943,0.5612,0.1700,0.5093,1.0483,0.9818,108.0000,3.2758,0.1546,0.1743,1733.0000,13.1391,4.4860,NaN,NaN,NaN,NaN,NaN,-0.0457,0.4667,0.1765,16.0000,0.9915,1.2556,0.8095,0.0591,388.0000,7.1546,4.3273,NaN,NaN,NaN,NaN,Na
0.3892,0.1169,1331.0000,13.7904,4.4663,-0.0271,0.1501,1618.0000,13.4166,4.9131,0.6327,10.0000,0.1297,0.0913,535.0000,10.2224,4.2041,0.3966,0.4033,2115.0000,17.3972,4.6149,0.0384,0.2580,1092.0000,25.9011,2.7887,0.1559,0.1618,1848.0000,14.0850,4.1892,0.7620,0.3199,2247.0000,15.8629,4.5415,-0.3195,0.1274,0.0561,20.0000,6411.0000,9.6082,9.8486,0.4413,0.2935,2127.0000,13.5383,4.1959,0.0344,0.5251,180.0000,1.4807,0.8132,0.1093,1220.0000,16.2295,1.8052,0.3368,0.1718,1062.0000,10.6281,2.9695,0.3012,0.4376,0.5537,0.6940,1.1774,177.0000,5.4949,0.2212,0.1759,2544.0000,13.2504,4.4229,NaN,NaN,NaN,NaN,NaN,-0.5254,0.6957,0.2676,70.0000,3.6173,0.8772,0.8983,0.1012,775.0000,11.7187,6.1242,NaN,NaN,NaN,NaN,Na
0.5553,0.1267,1580.0000,14.0108,4.3143,0.1798,0.1668,2284.0000,14.2710,4.8946,-0.2447,14.0000,-0.2693,0.1565,1216.0000,16.2623,2.9215,0.9485,0.2941,2695.0000,15.3885,3.3128,0.0634,0.1704,1397.0000,16.0429,2.2414,0.6160,0.1601,2484.0000,14.2291,3.4759,0.9108,0.3168,2458.0000,16.2543,3.9249,-0.3588,0.6337,0.0508,26.0000,3374.0000,8.8646,11.7753,0.7398,0.3291,2698.0000,14.6405,2.9710,-0.0604,0.5714,106.0000,1.3702,0.9438,0.0975,1184.0000,15.8184,1.9099,0.7245,0.1709,735.0000,9.7238,2.7983,0.1205,0.5065,0.5267,1.1608,1.0318,243.0000,3.0576,0.7068,0.2158,2388.0000,15.5854,3.4986,NaN,NaN,NaN,NaN,NaN,0.1443,0.3971,0.2429,69.0000,2.5521,0.9686,0.8935,0.0861,957.0000,10.6019,2.6087,NaN,NaN,NaN,NaN,Na
0.1744,0.1171,1424.0000,11.5449,4.4339,0.0355,0.1455,1480.0000,12.2595,4.7686,-0.2949,9.0000,0.5075,0.0918,382.0000,8.3298,4.7076,0.4811,0.2951,2875.0000,13.9774,3.4314,0.4916,0.0917,629.0000,6.9412,4.3623,0.3570,0.1945,1731.0000,14.7146,3.5775,-0.1174,0.2976,2385.0000,13.4906,4.5443,0.0422,0.3382,0.0586,45.0000,4762.0000,8.9628,14.4611,0.2184,0.2288,1941.0000,11.1669,3.8161,-0.1153,0.5955,90.0000,1.1360,0.8764,0.0810,1697.0000,11.3117,2.9683,0.0648,0.1677,937.0000,10.3223,2.6771,0.3735,0.3709,0.5514,0.9911,0.9943,185.0000,4.3929,-0.0580,0.1560,1380.0000,12.1486,3.5974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
-0.3859,0.1783,1215.0000,18.0148,5.9561,-0.2714,0.1700,1792.0000,14.7807,5.1186,-0.1760,10.0000,0.1154,0.1069,555.0000,13.4937,3.6748,-0.7760,0.2783,1779.0000,16.7881,5.3608,-0.1681,0.1828,891.0000,19.8563,2.4915,-0.8244,0.1807,1738.0000,14.7031,5.3012,-0.3338,0.3905,1404.0000,20.7614,5.7564,-0.1104,0.6241,0.0466,11.0000,5218.0000,7.7990,7.3341,-0.6382,0.2972,1219.0000,15.8614,5.8327,0.0810,0.5455,12.0000,1.0044,1.3444,0.0614,735.0000,8.1156,5.0546,-0.5208,0.2383,698.0000,13.5645,3.4476,0.2981,0.3039,0.5911,0.5917,1.0904,203.0000,5.4759,-0.1827,0.1543,1656.0000,12.1389,3.7495,NaN,NaN,NaN,NaN,NaN,-0.0502,0.6176,0.6667,35.0000,2.2104,0.8469,0.7500,0.0776,664.0000,8.8057,3.5342,NaN,NaN,NaN,NaN,Na
0.1225,0.1609,1522.0000,15.9218,5.2761,0.1145,0.1563,1692.0000,14.7163,5.1304,-0.2500,14.0000,-0.3783,0.1405,1534.0000,14.6786,2.7336,0.3569,0.3086,2327.0000,17.7602,5.3726,-0.2203,0.5197,1056.0000,54.3419,0.2606,0.2268,0.1845,1591.0000,16.7354,4.3081,0.6233,0.3409,1515.0000,21.1617,6.3453,-0.0038,0.2999,0.0603,74.0000,8051.0000,10.2027,5.8061,0.2306,0.4135,1514.0000,21.6598,4.0234,0.3778,0.5000,11.0000,0.6432,1.2727,0.0491,717.0000,6.6709,3.2884,-0.0556,0.2936,888.0000,19.4313,2.1463,0.2647,0.2607,0.4788,1.3334,1.4207,165.0000,3.1887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4497,0.3481,0.3650,136.0000,0.7039,0.8100,0.9291,0.0892,1472.0000,12.4769,1.3786,NaN,NaN,NaN,NaN,Na
0.3024,0.1305,854.0000,14.9169,4.4453,0.3036,0.1469,1327.0000,13.0648,4.2900,0.4234,15.0000,-0.7252,0.1106,1948.0000,9.1966,2.7879,-0.3117,0.1794,1492.0000,12.0228,3.6626,0.6439,0.0847,1136.0000,7.5009,4.0956,0.0518,0.1603,1908.0000,11.9004,3.5042,0.0043,0.2906,1405.0000,15.7680,4.4127,0.3829,0.2304,0.0563,23.0000,8807.0000,10.0956,4.2948,0.1635,0.1593,2499.0000,9.5494,3.9581,0.2756,0.3333,40.0000,0.7903,0.9562,0.0673,1170.0000,8.1547,2.5131,0.2799,0.1662,1176.0000,11.9804,2.1271,0.1817,0.2489,0.3333,0.7793,0.8393,126.0000,3.3406,-0.1537,0.1514,2007.0000,12.6348,4.1191,NaN,NaN,NaN,NaN,NaN,-0.0712,0.4603,0.2154,64.0000,1.1786,1.1007,0.7738,0.0787,1982.0000,7.3017,2.5635,NaN,NaN,NaN,NaN,Na
-0.6868,0.1474,1059.0000,16.9320,4.5406,-0.2765,0.1710,1277.0000,14.4377,3.8199,0.5461,13.0000,-0.1179,0.0827,753.0000,7.8433,3.6375,NaN,NaN,NaN,NaN,NaN,-0.1621,0.0932,478.0000,7.8431,3.7971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.0870,0.1057,2170.0000,11.6733,3.4726,0.1952,0.1478,1686.0000,13.2610,5.6189,-0.4945,15.0000,-0.6427,0.1208,1284.0000,11.3069,3.9014,0.0684,0.1731,2129.0000,13.0122,5.5546,-0.5278,0.3562,1553.0000,24.0927,0.9065,0.0858,0.1450,1793.0000,14.7117,4.4348,0.1828,0.2853,1847.0000,16.1689,5.4383,-0.0573,0.1400,0.0682,43.0000,7199.0000,12.5349,10.9341,-0.1470,0.2279,1926.0000,14.2544,4.6539,0.1605,0.5714,36.0000,1.2538,1.4745,0.0805,1117.0000,12.0886,2.5286,0.6235,0.2374,1285.0000,15.6093,2.9003,0.2369,0.4028,0.4957,0.8015,1.0428,117.0000,3.4351,0.2425,0.1620,1177.0000,14.4214,5.2813,NaN,NaN,NaN,NaN,NaN,0.0845,0.4103,0.3902,40.0000,2.6262,1.1883,0.9225,0.0772,652.0000,11.4325,5.6151,NaN,NaN,NaN,NaN,Na
-0.3620,0.2363,1400.0000,22.4550,4.7795,-0.2672,0.2421,1979.0000,19.4558,3.9481,0.6512,15.0000,-0.3558,0.1563,1281.0000,14.5191,3.0081,-0.1672,0.4429,2574.0000,25.0556,3.5708,0.1510,0.3900,1297.0000,28.3416,2.0947,0.1229,0.2201,2128.0000,18.6875,3.2154,-0.6778,0.5445,2222.0000,27.1350,3.1465,0.5913,0.1235,0.0537,56.0000,5158.0000,8.7206,12.2762,-0.1211,0.4365,1843.0000,21.2843,3.2129,0.1746,0.3684,77.0000,0.8065,0.9767,0.0747,1107.0000,13.5836,1.9488,0.4262,0.4117,1172.0000,20.2773,2.0366,0.2892,0.3463,0.4719,0.9147,1.3639,178.0000,4.8335,-0.2389,0.2277,1844.0000,19.6215,3.6534,NaN,NaN,NaN,NaN,NaN,0.0566,0.2895,0.3750,39.0000,1.1983,1.1843,0.7467,0.0767,898.0000,8.8731,4.1072,NaN,NaN,NaN,NaN,Na
-0.1197,0.2396,1436.0000,17.1288,7.1700,0.1173,0.3262,1438.0000,17.2976,7.0981,-0.4274,11.0000,-0.2066,0.0780,605.0000,9.5917,3.5970,-0.6405,0.3959,1448.0000,17.0345,4.9280,-0.1234,0.1125,1006.0000,10.3231,4.9720,-0.1929,0.2500,1546.0000,13.9010,6.6578,-0.0437,0.4075,1721.0000,15.8698,4.9240,0.6520,0.7099,0.0441,7.0000,4047.0000,7.6101,10.8544,-0.4506,0.3697,1706.0000,14.7069,4.6765,0.1453,0.3929,57.0000,0.7671,1.0665,0.0666,956.0000,12.5826,2.5841,-0.5108,0.2385,958.0000,12.6180,2.5215,0.2689,0.2978,0.5294,0.8038,1.7431,289.0000,6.4369,-0.6732,0.2043,1436.0000,12.9338,4.8838,NaN,NaN,NaN,NaN,NaN,0.2693,0.2667,0.4118,16.0000,1.5010,0.9588,0.8500,0.0806,764.0000,6.7120,4.1460,NaN,NaN,NaN,NaN,Na
-0.3244,0.2019,1388.0000,15.5389,5.4616,-0.3046,0.1840,2093.0000,14.2475,5.8372,-0.0193,15.0000,-0.8162,0.1179,1193.0000,11.1417,2.6450,-0.1608,0.2416,2042.0000,12.7218,4.7053,-0.0803,0.1237,758.0000,13.3153,3.5151,0.1101,0.2172,1627.0000,16.3897,5.5645,-0.5167,0.2998,1961.0000,15.6568,5.8241,-0.8763,0.6106,0.0472,1.0000,3518.0000,8.6015,12.4274,-0.3033,0.2769,1708.0000,13.4649,5.1556,-0.4258,0.4333,31.0000,1.0215,1.4450,0.0643,912.0000,9.6919,3.2029,-0.4533,0.2062,788.0000,11.6688,3.1818,0.2282,0.1835,0.5549,1.2234,1.3517,319.0000,3.5514,-0.2499,0.1834,1721.0000,14.0215,5.7223,NaN,NaN,NaN,NaN,NaN,-0.2229,0.4630,0.3214,55.0000,2.0162,0.6947,0.9415,0.0869,1449.0000,7.8199,1.9134,NaN,NaN,NaN,NaN,Na
-0.7052,0.1297,1798.0000,13.6529,4.0329,-0.5187,0.1685,1974.0000,13.6586,5.0096,0.1733,10.0000,-0.4752,0.0975,1028.0000,9.0146,3.2997,-0.5732,0.2500,1770.0000,12.7842,4.1545,0.0016,0.1811,1686.0000,16.4727,2.1476,-0.4515,0.1791,1782.0000,12.7194,4.7845,-0.3315,0.2690,1154.0000,12.7106,4.5985,0.2833,0.1585,0.0469,8.0000,6535.0000,8.3758,7.3140,-0.2761,0.2296,2396.0000,12.6845,3.5752,-0.4887,0.4545,12.0000,1.0267,1.0083,0.0798,1120.0000,7.3616,4.6884,-0.6723,0.2171,736.0000,12.2269,3.8578,0.3268,0.5768,0.5370,0.6850,0.6517,108.0000,3.6763,-0.5510,0.2100,1841.0000,14.5128,4.2835,NaN,NaN,NaN,NaN,NaN,-0.3035,0.6364,0.1429,34.0000,1.3002,0.9533,0.8167,0.0866,1130.0000,7.5204,3.0704,NaN,NaN,NaN,NaN,Na
-0.4791,0.1879,1174.0000,20.0477,3.9402,0.0991,0.1684,1311.0000,16.5347,3.8148,0.1485,12.0000,-0.4063,0.0850,812.0000,7.8177,2.7484,-0.6220,0.3117,1371.0000,17.1131,3.9882,0.0157,0.1177,598.0000,13.4548,2.8986,-0.4616,0.1690,1088.0000,15.2592,3.7263,-0.4352,0.3032,1561.0000,19.2633,3.9974,-0.1816,0.1095,0.0655,152.0000,9004.0000,9.6358,5.7800,-0.4817,0.2280,1070.0000,15.3822,3.8976,-0.4067,0.3636,12.0000,1.2192,1.0804,0.0712,795.0000,8.1509,4.1426,-0.1674,0.2243,608.0000,15.4391,3.1769,0.4310,0.3911,0.4712,0.6668,1.2349,104.0000,4.1292,0.0462,0.1616,1141.0000,13.1788,3.8104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Na
0.0123,0.0961,2506.0000,10.8759,5.6966,-0.0790,0.1366,1808.0000,11.8418,4.8310,-0.5455,13.0000,-0.5880,0.1352,854.0000,16.8407,3.2134,-0.3867,0.1644,1936.0000,10.5594,4.5989,-0.0382,0.3572,1060.0000,32.2170,3.1474,-0.3201,0.1474,1639.0000,13.6937,3.7760,-0.5190,0.3253,2444.0000,17.5025,3.7663,0.7705,0.2875,0.0716,13.0000,2812.0000,11.8464,11.7008,-0.3824,0.2897,2111.0000,16.9758,4.0718,-0.3150,0.5192,53.0000,1.0942,1.2093,0.0767,1010.0000,12.1396,2.7929,-0.2774,0.1702,506.0000,12.9684,3.4882,0.2906,0.5328,0.5987,0.6967,1.3123,157.0000,4.5131,-0.2434,0.1976,2539.0000,16.2611,3.8524,NaN,NaN,NaN,NaN,NaN,-0.0495,0.6731,0.5185,53.0000,1.5450,1.0290,1.0755,0.0872,1125.0000,10.5067,3.9190,NaN,NaN,NaN,NaN,Na
0.0330,0.0974,920.0000,13.1804,4.9212,0.2001,0.1134,1461.0000,11.1232,5.7764,0.3614,14.0000,0.1571,0.0818,735.0000,8.6054,3.0070,-0.1940,0.1561,1588.0000,10.0246,5.4117,0.1055,0.0919,819.0000,10.3846,3.1231,-0.0764,0.1198,1722.0000,11.4965,4.1676,0.2564,0.1675,1573.0000,10.4857,5.3321,0.0884,0.1667,0.0461,29.0000,5758.0000,7.4799,7.2921,-0.0450,0.1604,2062.0000,9.0475,4.4666,-0.2739,0.5294,18.0000,1.1382,1.2265,0.0731,773.0000,8.1565,4.1449,0.7651,0.2358,1134.0000,13.3122,3.0275,0.1835,0.0123,0.5878,0.9100,1.1852,148.0000,3.1019,-0.0566,0.1074,1059.0000,9.9311,3.7309,NaN,NaN,NaN,NaN,NaN,0.0626,0.4259,0.2378,163.0000,2.3175,0.7527,0.9756,0.1103,1428.0000,12.8796,2.5748,NaN,NaN,NaN,NaN,Na
-0.2029,0.1448,1900.0000,12.7979,4.0155,-0.3221,0.1639,1890.0000,14.0794,3.5967,-0.2749,10.0000,0.3485,0.0915,612.0000,10.9036,2.7590,-0.0832,0.2144,2376.0000,12.6578,3.5514,0.0904,0.2493,1450.0000,20.7903,2.8570,-0.3909,0.1704,1963.0000,14.1931,3.8056,0.0640,0.2935,2260.0000,11.9956,5.4584,0.0359,0.0927,0.0448,41.0000,5073.0000,7.7993,8.8308,0.0567,0.2834,2428.0000,12.4007,4.4205,-0.1092,0.5000,15.0000,0.7866,1.2000,0.0523,637.0000,7.5071,2.8370,-0.0788,0.2104,1146.0000,11.0733,3.1874,0.2251,0.2997,0.6442,0.6940,1.2847,163.0000,4.6223,-0.2385,0.1876,2038.0000,15.1457,3.1973,NaN,NaN,NaN,NaN,NaN,0.3493,0.3143,0.4444,71.0000,2.5080,1.0130,1.0687,0.0935,849.0000,10.4170,4.0780,NaN,NaN,NaN,NaN,Na
-0.2601,0.1171,1596.0000,15.3885,3.1492,0.0934,0.1230,1391.0000,13.0561,4.0250,0.1357,10.0000,0.4284,0.0837,604.0000,8.7483,3.0255,0.1717,0.2189,2229.0000,12.6617,3.0090,-0.0165,0.1347,1183.0000,13.3652,1.6892,-0.0275,0.1496,1684.0000,13.6876,2.7737,-0.4417,0.2940,2079.0000,12.8350,3.6677,-0.1502,0.1846,0.0535,26.0000,6188.0000,8.5288,9.0033,0.1005,0.2305,1487.0000,11.9233,3.0558,0.2142,0.6667,16.0000,1.6278,1.1250,0.0662,814.0000,8.2297,3.7034,-0.5134,0.1751,664.0000,8.4789,3.2416,0.3896,0.5509,0.5309,1.1999,1.2765,162.0000,3.1472,0.1543,0.2004,1422.0000,15.4599,3.7113,NaN,NaN,NaN,NaN,NaN,0.1842,0.4833,0.5000,61.0000,1.1561,1.2473,1.1935,0.0741,927.0000,9.8220,1.6894,NaN,NaN,NaN,NaN,Na
0.0338,0.2238,3164.0000,16.4915,3.4304,-0.0472,0.2491,4361.0000,14.9140,3.7582,-0.4135,10.0000,-0.4421,0.1966,932.0000,21.2532,3.8404,-0.2972,0.1790,3325.0000,12.9910,4.2669,-0.2373,0.2106,1046.0000,25.2046,2.7507,-0.1181,0.1591,2324.0000,14.6592,3.8148,-0.3120,0.2228,3543.0000,15.0198,2.7787,0.4332,0.6567,0.0433,6.0000,3217.0000,7.9428,13.2598,-0.2199,0.1895,2523.0000,13.0797,3.9077,0.0516,0.5111,46.0000,1.2314,1.2180,0.0722,635.0000,15.0079,2.5199,0.3440,0.2190,1262.0000,13.1094,2.6150,0.3156,0.3760,0.4914,0.7131,1.1089,175.0000,4.9749,-0.0939,0.2155,2829.0000,16.9883,6.0049,-0.0555,0.2274,2047.0000,14.7069,5.0796,0.4319,0.3898,0.4754,60.0000,1.7035,0.9109,0.8545,0.0776,1086.0000,9.3057,2.2145,NaN,NaN,NaN,NaN,Na
0.2820,0.1162,1666.0000,12.7773,4.6843,-0.0535,0.1421,2670.0000,10.2925,5.7780,0.2288,15.0000,-0.6638,0.1186,1292.0000,13.5039,2.8987,0.0528,0.1710,2432.0000,10.9967,4.9570,-0.4822,0.3551,1225.0000,31.2449,2.0932,0.1185,0.1472,2384.0000,12.6430,3.9836,0.0911,0.2755,2755.0000,13.5096,3.8798,-0.3446,0.3354,0.0491,22.0000,3935.0000,8.8612,10.9439,0.0185,0.2025,2403.0000,11.1952,4.6113,-0.4223,0.7669,164.0000,0.7071,0.8356,0.1010,1228.0000,17.4666,1.2840,0.3929,0.1538,831.0000,10.2996,3.1789,0.5216,0.4591,0.4392,0.8543,1.3579,148.0000,4.9021,-0.1212,0.1601,1534.0000,13.0248,4.1644,-0.1089,0.1780,1287.0000,11.0614,5.4320,-0.4028,0.6835,0.5146,238.0000,0.9085,0.6896,0.9967,0.1475,1056.0000,20.8456,1.5206,NaN,NaN,NaN,NaN,Na
-0.1498,0.1132,1663.0000,11.1383,4.4989,-0.0753,0.1985,2580.0000,14.2205,6.9489,0.1285,14.0000,-0.3465,0.1472,1511.0000,15.8206,2.1343,-0.1161,0.2548,3531.0000,14.8190,3.4803,-0.0287,0.1177,910.0000,12.7945,3.5996,-0.1372,0.1981,3201.0000,14.2662,5.2745,0.0590,0.3105,3151.0000,15.9483,4.0835,-0.5953,0.2391,0.0474,136.0000,6887.0000,9.7132,8.4765,0.2738,0.3362,2676.0000,14.3894,4.8623,0.1794,0.4105,286.0000,0.9729,0.9681,0.1494,1595.0000,19.8213,1.2512,-0.1072,0.1358,1271.0000,9.1393,3.0575,0.0741,0.3162,0.5192,1.6242,1.5598,339.0000,3.8458,-0.2000,0.1543,1547.0000,11.9205,5.3703,0.1367,0.1683,870.0000,11.1391,8.3784,-0.2895,0.6667,0.6493,364.0000,2.6455,0.9396,0.7821,0.2204,1841.0000,19.1429,4.4876,NaN,NaN,NaN,NaN,Na
-0.1127,0.0940,1296.0000,11.1389,5.5608,0.0369,0.1457,2031.0000,11.5076,5.3868,-0.2087,15.0000,-0.2971,0.2869,1729.0000,18.5200,1.5612,0.1058,0.2316,1984.0000,11.0318,5.5705,-0.1637,0.2861,1075.0000,21.5600,4.5452,0.0114,0.1665,2127.0000,12.7504,3.6662,-0.4729,0.2197,2045.0000,12.2597,4.0975,-0.2803,0.2409,0.0804,86.0000,9114.0000,13.6007,2.3908,-0.0154,0.1767,1700.0000,11.3247,4.4053,0.0144,0.5933,151.0000,0.6760,0.9057,0.1048,1324.0000,17.0189,1.8940,-0.5024,0.2295,1099.0000,12.9154,2.3401,0.0000,0.3822,0.4401,1.4115,1.2730,534.0000,2.1960,-0.0516,0.1352,1259.0000,11.8086,4.1955,-0.1921,0.1306,470.0000,10.4830,4.9274,-0.1294,0.5164,0.3349,214.0000,1.4100,0.8888,0.9710,0.1473,1548.0000,14.7965,2.5210,NaN,NaN,NaN,NaN,Na
